division,logic,result,time,competitive,cpu_time,wallclock_time,nb,solver
QF_Datatypes,QF_UFDT,starexec-unknown,>=24s,yes,114000.0,114000.0,95,cvc5
QF_Datatypes,QF_UFDT,unsat,>=24s,yes,35822.5726,35826.6649,75,cvc5
QF_Equality,QF_AX,sat,<=24s,yes,17.625312,17.5804948,131,cvc5
QF_Equality,QF_AX,unsat,<=24s,yes,121.662654,121.6482096,167,cvc5
QF_Equality,QF_AX,unsat,>=24s,yes,63.4598,63.4809,2,cvc5
QF_Equality,QF_UF,sat,<=24s,yes,763.4985369999999,756.8680416,1428,cvc5
QF_Equality,QF_UF,sat,>=24s,yes,30.4996,30.5085,1,cvc5
QF_Equality,QF_UF,starexec-unknown,>=24s,yes,4800.0,4800.0,4,cvc5
QF_Equality,QF_UF,unsat,<=24s,yes,1509.103229,1504.8555488,2014,cvc5
QF_Equality,QF_UF,unsat,>=24s,yes,4202.1492,4165.0121,46,cvc5
QF_Equality+Bitvec,QF_ABV,sat,<=24s,yes,1925.980705,1914.2748783,1056,cvc5
QF_Equality+Bitvec,QF_ABV,sat,>=24s,yes,6755.5967,6934.4095,45,cvc5
QF_Equality+Bitvec,QF_ABV,starexec-unknown,>=24s,yes,122400.0,122400.0,102,cvc5
QF_Equality+Bitvec,QF_ABV,unsat,<=24s,yes,2057.276473,2053.3963025,593,cvc5
QF_Equality+Bitvec,QF_ABV,unsat,>=24s,yes,7040.6578,7035.6226,34,cvc5
QF_Equality+Bitvec,QF_AUFBV,sat,<=24s,yes,35.45409,35.45812,4,cvc5
QF_Equality+Bitvec,QF_AUFBV,sat,>=24s,yes,279.08,279.094,1,cvc5
QF_Equality+Bitvec,QF_AUFBV,starexec-unknown,>=24s,yes,28800.0,28800.0,24,cvc5
QF_Equality+Bitvec,QF_AUFBV,unsat,<=24s,yes,8.687467,8.68423,7,cvc5
QF_Equality+Bitvec,QF_AUFBV,unsat,>=24s,yes,1134.3753000000002,1142.3927,2,cvc5
QF_Equality+Bitvec,QF_UFBV,sat,<=24s,yes,749.365174,737.698344,109,cvc5
QF_Equality+Bitvec,QF_UFBV,sat,>=24s,yes,7855.1682,7857.2635,44,cvc5
QF_Equality+Bitvec,QF_UFBV,starexec-unknown,>=24s,yes,33600.0,33600.0,28,cvc5
QF_Equality+Bitvec,QF_UFBV,unsat,<=24s,yes,255.03984,255.09802,38,cvc5
QF_Equality+Bitvec,QF_UFBV,unsat,>=24s,yes,25325.1842,25278.4771,81,cvc5
QF_Equality+LinearArith,QF_ALIA,sat,<=24s,yes,11.748353,11.746284,33,cvc5
QF_Equality+LinearArith,QF_ALIA,sat,>=24s,yes,477.934,478.1,1,cvc5
QF_Equality+LinearArith,QF_ALIA,starexec-unknown,>=24s,yes,26400.0,26400.0,22,cvc5
QF_Equality+LinearArith,QF_ALIA,unsat,<=24s,yes,7.945515,7.9320076,48,cvc5
QF_Equality+LinearArith,QF_ALIA,unsat,>=24s,yes,2418.8301,2419.5515,12,cvc5
QF_Equality+LinearArith,QF_AUFLIA,sat,<=24s,yes,149.026745,148.9880268,262,cvc5
QF_Equality+LinearArith,QF_AUFLIA,unsat,<=24s,yes,133.490953,131.3195085,275,cvc5
QF_Equality+LinearArith,QF_AUFLIA,unsat,>=24s,yes,54.533500000000004,54.5409,2,cvc5
QF_Equality+LinearArith,QF_UFDTLIRA,sat,<=24s,yes,0.163448,0.1607651,5,cvc5
QF_Equality+LinearArith,QF_UFDTLIRA,unsat,<=24s,yes,0.118697,0.1165373,4,cvc5
QF_Equality+LinearArith,QF_UFIDL,sat,<=24s,yes,54.461737,54.477294,38,cvc5
QF_Equality+LinearArith,QF_UFIDL,sat,>=24s,yes,13008.6555,13010.887,32,cvc5
QF_Equality+LinearArith,QF_UFIDL,starexec-unknown,>=24s,yes,70800.0,70800.0,59,cvc5
QF_Equality+LinearArith,QF_UFIDL,unsat,<=24s,yes,447.767372,447.831766,95,cvc5
QF_Equality+LinearArith,QF_UFIDL,unsat,>=24s,yes,23358.9689,23361.5642,76,cvc5
QF_Equality+LinearArith,QF_UFLIA,sat,<=24s,yes,216.541744,215.5296588,237,cvc5
QF_Equality+LinearArith,QF_UFLIA,sat,>=24s,yes,33.4632,33.478,1,cvc5
QF_Equality+LinearArith,QF_UFLIA,unsat,<=24s,yes,60.247138,60.2529861,56,cvc5
QF_Equality+LinearArith,QF_UFLIA,unsat,>=24s,yes,487.5024,487.59090000000003,6,cvc5
QF_Equality+LinearArith,QF_UFLRA,sat,<=24s,yes,135.700584,135.685481,309,cvc5
QF_Equality+LinearArith,QF_UFLRA,sat,>=24s,yes,1524.2886,1524.5139,5,cvc5
QF_Equality+LinearArith,QF_UFLRA,starexec-unknown,>=24s,yes,8400.0,8400.0,7,cvc5
QF_Equality+LinearArith,QF_UFLRA,unsat,<=24s,yes,55.145198,55.0930209,219,cvc5
QF_Equality+LinearArith,QF_UFLRA,unsat,>=24s,yes,128.744,128.786,1,cvc5
QF_Equality+NonLinearArith,QF_ANIA,sat,<=24s,yes,87.017869,87.0311799,44,cvc5
QF_Equality+NonLinearArith,QF_ANIA,sat,>=24s,yes,2092.2963,2073.9403,11,cvc5
QF_Equality+NonLinearArith,QF_ANIA,starexec-unknown,>=24s,yes,43200.0,43200.0,36,cvc5
QF_Equality+NonLinearArith,QF_ANIA,unsat,<=24s,yes,36.46909,36.468878000000004,5,cvc5
QF_Equality+NonLinearArith,QF_ANIA,unsat,>=24s,yes,586.0616,586.118,6,cvc5
QF_Equality+NonLinearArith,QF_AUFNIA,sat,<=24s,yes,16.02386,16.02739,2,cvc5
QF_Equality+NonLinearArith,QF_AUFNIA,unsat,<=24s,yes,45.09743,41.338699999999996,5,cvc5
QF_Equality+NonLinearArith,QF_AUFNIA,unsat,>=24s,yes,94.38589999999999,94.41929999999999,2,cvc5
QF_Equality+NonLinearArith,QF_UFNIA,sat,<=24s,yes,140.115714,140.1032476,164,cvc5
QF_Equality+NonLinearArith,QF_UFNIA,sat,>=24s,yes,75.7553,75.7893,2,cvc5
QF_Equality+NonLinearArith,QF_UFNIA,starexec-unknown,>=24s,yes,21600.0,21600.0,18,cvc5
QF_Equality+NonLinearArith,QF_UFNIA,unsat,<=24s,yes,16.123368,16.1213851,64,cvc5
QF_Equality+NonLinearArith,QF_UFNIA,unsat,>=24s,yes,127.66,127.678,1,cvc5
QF_Equality+NonLinearArith,QF_UFNRA,sat,<=24s,yes,0.035707,0.035149,1,cvc5
QF_Equality+NonLinearArith,QF_UFNRA,sat,>=24s,yes,3658.1773,3658.5455,17,cvc5
QF_Equality+NonLinearArith,QF_UFNRA,starexec-unknown,>=24s,yes,8400.0,8400.0,7,cvc5
QF_Equality+NonLinearArith,QF_UFNRA,unsat,<=24s,yes,8.8384,8.83766,2,cvc5
QF_FPArith,QF_ABVFP,sat,<=24s,yes,325.585646,319.3666729,84,cvc5
QF_FPArith,QF_ABVFP,sat,>=24s,yes,841.5401,828.6022,18,cvc5
QF_FPArith,QF_ABVFP,starexec-unknown,>=24s,yes,10800.0,10800.0,9,cvc5
QF_FPArith,QF_ABVFP,unsat,<=24s,yes,1537.747303,1508.490108,405,cvc5
QF_FPArith,QF_ABVFP,unsat,>=24s,yes,8412.2444,8360.5563,84,cvc5
QF_FPArith,QF_ABVFPLRA,sat,<=24s,yes,35.414857,35.425816999999995,18,cvc5
QF_FPArith,QF_ABVFPLRA,sat,>=24s,yes,95.4519,95.47210000000001,2,cvc5
QF_FPArith,QF_ABVFPLRA,unsat,<=24s,yes,8.516766,8.516539999999999,3,cvc5
QF_FPArith,QF_ABVFPLRA,unsat,>=24s,yes,262.50559999999996,262.539,2,cvc5
QF_FPArith,QF_AUFBVFP,sat,<=24s,yes,2.54075,2.54021,1,cvc5
QF_FPArith,QF_BVFP,sat,<=24s,yes,494.657174,486.6161077,187,cvc5
QF_FPArith,QF_BVFP,sat,>=24s,yes,397.7368,397.7976,8,cvc5
QF_FPArith,QF_BVFP,starexec-unknown,>=24s,yes,2400.0,2400.0,2,cvc5
QF_FPArith,QF_BVFP,unsat,<=24s,yes,941.537334,912.2399379,250,cvc5
QF_FPArith,QF_BVFP,unsat,>=24s,yes,2478.5508,2478.8388,18,cvc5
QF_FPArith,QF_BVFPLRA,sat,<=24s,yes,58.349122,58.370941099999996,28,cvc5
QF_FPArith,QF_BVFPLRA,sat,>=24s,yes,455.64029999999997,455.6623,7,cvc5
QF_FPArith,QF_BVFPLRA,starexec-unknown,>=24s,yes,8400.0,8400.0,7,cvc5
QF_FPArith,QF_BVFPLRA,unsat,<=24s,yes,43.052203,43.0607941,14,cvc5
QF_FPArith,QF_BVFPLRA,unsat,>=24s,yes,6572.6951,6573.6791,13,cvc5
QF_FPArith,QF_FP,sat,<=24s,yes,387.101492,387.19890680000003,102,cvc5
QF_FPArith,QF_FP,sat,>=24s,yes,8677.6067,8678.731,49,cvc5
QF_FPArith,QF_FP,starexec-unknown,>=24s,yes,54000.0,54000.0,45,cvc5
QF_FPArith,QF_FP,unsat,<=24s,yes,453.07827199999997,451.452731,53,cvc5
QF_FPArith,QF_FP,unsat,>=24s,yes,13436.4337,13400.8645,36,cvc5
QF_FPArith,QF_FPLRA,sat,<=24s,yes,31.342365,31.337266399999997,42,cvc5
QF_FPArith,QF_FPLRA,sat,>=24s,yes,1082.192,1082.326,3,cvc5
QF_FPArith,QF_FPLRA,starexec-unknown,>=24s,yes,9600.0,9600.0,8,cvc5
QF_FPArith,QF_FPLRA,unsat,<=24s,yes,1.54346,1.54292,1,cvc5
QF_FPArith,QF_FPLRA,unsat,>=24s,yes,72.1553,72.158,1,cvc5
QF_LinearIntArith,QF_IDL,sat,<=24s,yes,1800.040847,1789.687098,297,cvc5
QF_LinearIntArith,QF_IDL,sat,>=24s,yes,53493.2393,53382.6121,230,cvc5
QF_LinearIntArith,QF_IDL,starexec-unknown,>=24s,yes,360000.0,360000.0,300,cvc5
QF_LinearIntArith,QF_IDL,unsat,<=24s,yes,820.90554,801.2749672,256,cvc5
QF_LinearIntArith,QF_IDL,unsat,>=24s,yes,25204.923,25160.8231,121,cvc5
QF_LinearIntArith,QF_LIA,sat,<=24s,yes,4017.22236,3986.671924,3031,cvc5
QF_LinearIntArith,QF_LIA,sat,>=24s,yes,148877.4223,148829.6818,733,cvc5
QF_LinearIntArith,QF_LIA,starexec-unknown,>=24s,yes,402718.522,402719.683,336,cvc5
QF_LinearIntArith,QF_LIA,unsat,<=24s,yes,2615.494113,2583.1801482,1383,cvc5
QF_LinearIntArith,QF_LIA,unsat,>=24s,yes,156158.1378,156092.3113,736,cvc5
QF_LinearIntArith,QF_LIRA,sat,<=24s,yes,4.22833,4.22857,1,cvc5
QF_LinearIntArith,QF_LIRA,starexec-unknown,>=24s,yes,1200.0,1200.0,1,cvc5
QF_LinearIntArith,QF_LIRA,unsat,<=24s,yes,13.480764,13.481083,4,cvc5
QF_LinearIntArith,QF_LIRA,unsat,>=24s,yes,956.309,956.432,1,cvc5
QF_LinearRealArith,QF_LRA,sat,<=24s,yes,849.0312710000001,838.7854932,208,cvc5
QF_LinearRealArith,QF_LRA,sat,>=24s,yes,21800.8827,21921.3777,109,cvc5
QF_LinearRealArith,QF_LRA,starexec-unknown,>=24s,yes,50400.0,50400.0,42,cvc5
QF_LinearRealArith,QF_LRA,unsat,<=24s,yes,464.154163,462.1037473,123,cvc5
QF_LinearRealArith,QF_LRA,unsat,>=24s,yes,18497.9468,18498.4701,96,cvc5
QF_LinearRealArith,QF_RDL,sat,<=24s,yes,417.44730300000003,417.517205,85,cvc5
QF_LinearRealArith,QF_RDL,sat,>=24s,yes,3309.9896,3310.3967,18,cvc5
QF_LinearRealArith,QF_RDL,starexec-unknown,>=24s,yes,45600.0,45600.0,38,cvc5
QF_LinearRealArith,QF_RDL,unsat,<=24s,yes,314.948683,313.963007,79,cvc5
QF_LinearRealArith,QF_RDL,unsat,>=24s,yes,2629.6774,2596.695,27,cvc5
QF_NonLinearIntArith,QF_NIA,sat,<=24s,yes,9793.93852,9715.0243211,2190,cvc5
QF_NonLinearIntArith,QF_NIA,sat,>=24s,yes,1713320.6209,1718766.3089,3597,cvc5
QF_NonLinearIntArith,QF_NIA,starexec-unknown,>=24s,yes,4712400.0,4712400.0,3927,cvc5
QF_NonLinearIntArith,QF_NIA,unsat,<=24s,yes,9071.810803,9006.915381,2057,cvc5
QF_NonLinearIntArith,QF_NIA,unsat,>=24s,yes,90643.4686,90628.7063,458,cvc5
QF_NonLinearIntArith,QF_NIRA,starexec-unknown,>=24s,yes,1200.0,1200.0,1,cvc5
QF_NonLinearIntArith,QF_NIRA,unsat,>=24s,yes,212.009,212.07,1,cvc5
QF_NonLinearRealArith,QF_NRA,sat,<=24s,yes,967.659125,950.6358962,1125,cvc5
QF_NonLinearRealArith,QF_NRA,sat,>=24s,yes,46499.0437,46581.8891,119,cvc5
QF_NonLinearRealArith,QF_NRA,starexec-unknown,>=24s,yes,435600.0,435600.0,363,cvc5
QF_NonLinearRealArith,QF_NRA,unsat,<=24s,yes,2138.195919,2111.6404025,1145,cvc5
QF_NonLinearRealArith,QF_NRA,unsat,>=24s,yes,41158.496399999996,41054.3227,156,cvc5
QF_Strings,QF_S,sat,<=24s,yes,177.951738,177.9445644,368,cvc5
QF_Strings,QF_S,sat,>=24s,yes,1223.3343,1251.4171,5,cvc5
QF_Strings,QF_S,unsat,<=24s,yes,3.650686,3.6012316,172,cvc5
QF_Strings,QF_SLIA,sat,<=24s,yes,8386.13344,8324.5227719,10218,cvc5
QF_Strings,QF_SLIA,sat,>=24s,yes,73431.9056,74638.8964,259,cvc5
QF_Strings,QF_SLIA,starexec-unknown,<=24s,yes,17.0897,17.1016,1,cvc5
QF_Strings,QF_SLIA,starexec-unknown,>=24s,yes,435600.0,435600.0,363,cvc5
QF_Strings,QF_SLIA,unsat,<=24s,yes,1698.824201,1666.0233032,4201,cvc5
QF_Strings,QF_SLIA,unsat,>=24s,yes,33840.266,34216.3349,101,cvc5
QF_Strings,QF_SNIA,sat,<=24s,yes,2.057606,2.0247366,70,cvc5
QF_Equality,QF_AX,sat,<=24s,yes,24.284436,23.445575599999998,131,OpenSMT
QF_Equality,QF_AX,unsat,<=24s,yes,233.323621,233.44432609999998,168,OpenSMT
QF_Equality,QF_AX,unsat,>=24s,yes,29.8932,29.8998,1,OpenSMT
QF_Equality,QF_UF,sat,<=24s,yes,288.076785,284.2918374,1429,OpenSMT
QF_Equality,QF_UF,starexec-unknown,>=24s,yes,1200.0,1200.0,1,OpenSMT
QF_Equality,QF_UF,unsat,<=24s,yes,1598.289025,1577.9302008,2010,OpenSMT
QF_Equality,QF_UF,unsat,>=24s,yes,6038.9055,6039.6806,53,OpenSMT
QF_Equality+LinearArith,QF_UFLIA,sat,<=24s,yes,604.317905,594.6446886,237,OpenSMT
QF_Equality+LinearArith,QF_UFLIA,sat,>=24s,yes,38.6438,38.6526,1,OpenSMT
QF_Equality+LinearArith,QF_UFLIA,unsat,<=24s,yes,49.233935,47.0790686,62,OpenSMT
QF_Equality+LinearArith,QF_UFLRA,sat,<=24s,yes,256.469463,256.5587541,304,OpenSMT
QF_Equality+LinearArith,QF_UFLRA,sat,>=24s,yes,1180.1056,1180.2938,10,OpenSMT
QF_Equality+LinearArith,QF_UFLRA,starexec-unknown,>=24s,yes,8400.0,8400.0,7,OpenSMT
QF_Equality+LinearArith,QF_UFLRA,unsat,<=24s,yes,15.752455,15.7839045,219,OpenSMT
QF_Equality+LinearArith,QF_UFLRA,unsat,>=24s,yes,29.426,29.4294,1,OpenSMT
QF_LinearIntArith,QF_IDL,sat,<=24s,yes,1674.6031,1666.33958499,333,OpenSMT
QF_LinearIntArith,QF_IDL,sat,>=24s,yes,46091.9969,46061.2439,228,OpenSMT
QF_LinearIntArith,QF_IDL,starexec-unknown,>=24s,yes,384000.0,384000.0,320,OpenSMT
QF_LinearIntArith,QF_IDL,unsat,<=24s,yes,651.895993,641.6394835,271,OpenSMT
QF_LinearIntArith,QF_IDL,unsat,>=24s,yes,12524.2651,12481.7853,52,OpenSMT
QF_LinearIntArith,QF_LIA,sat,<=24s,yes,3601.146628,3593.25804388,2927,OpenSMT
QF_LinearIntArith,QF_LIA,sat,>=24s,yes,222633.3451,222483.8551,843,OpenSMT
QF_LinearIntArith,QF_LIA,starexec-unknown,<=24s,yes,12.8337,12.83744,6,OpenSMT
QF_LinearIntArith,QF_LIA,starexec-unknown,>=24s,yes,322800.0,322800.0,269,OpenSMT
QF_LinearIntArith,QF_LIA,unsat,<=24s,yes,4708.795999,4669.39448016,1631,OpenSMT
QF_LinearIntArith,QF_LIA,unsat,>=24s,yes,98322.3236,98186.8114,543,OpenSMT
QF_LinearRealArith,QF_LRA,sat,<=24s,yes,1052.545898,1042.4032376,264,OpenSMT
QF_LinearRealArith,QF_LRA,sat,>=24s,yes,10610.197,10599.5436,60,OpenSMT
QF_LinearRealArith,QF_LRA,starexec-unknown,>=24s,yes,38400.0,38400.0,32,OpenSMT
QF_LinearRealArith,QF_LRA,unsat,<=24s,yes,652.70627,648.5214954,179,OpenSMT
QF_LinearRealArith,QF_LRA,unsat,>=24s,yes,6119.3326,6094.9756,43,OpenSMT
QF_LinearRealArith,QF_RDL,sat,<=24s,yes,239.62030000000001,239.6566736,81,OpenSMT
QF_LinearRealArith,QF_RDL,sat,>=24s,yes,7545.8859,7546.5926,18,OpenSMT
QF_LinearRealArith,QF_RDL,starexec-unknown,>=24s,yes,66000.0,66000.0,55,OpenSMT
QF_LinearRealArith,QF_RDL,unsat,<=24s,yes,252.31179,243.0671235,66,OpenSMT
QF_LinearRealArith,QF_RDL,unsat,>=24s,yes,6534.0648,6485.853300000001,27,OpenSMT
Arith,LIA,sat,<=24s,yes,4.315281,3.05878,8,smtinterpol
Arith,LIA,starexec-unknown,<=24s,yes,324.3341,126.386657,67,smtinterpol
Arith,LIA,starexec-unknown,>=24s,yes,130015.6831,129403.718,136,smtinterpol
Arith,LIA,unsat,<=24s,yes,67.445431,41.605156,87,smtinterpol
Arith,LIA,unsat,>=24s,yes,62.1125,28.323999999999998,2,smtinterpol
Arith,LRA,sat,<=24s,yes,0.582477,0.402757,1,smtinterpol
Arith,LRA,starexec-unknown,<=24s,yes,3434.075778,1240.304623,771,smtinterpol
Arith,LRA,starexec-unknown,>=24s,yes,49517.4803,48588.13541,68,smtinterpol
Arith,LRA,unsat,<=24s,yes,885.345779,339.439427,152,smtinterpol
Arith,LRA,unsat,>=24s,yes,1697.8308000000002,1357.76908,11,smtinterpol
Equality,UF,sat,<=24s,yes,14.311686,5.447253,5,smtinterpol
Equality,UF,sat,>=24s,yes,1248.2658999999999,1206.1281000000001,2,smtinterpol
Equality,UF,starexec-unknown,<=24s,yes,78.4804,29.464684000000002,15,smtinterpol
Equality,UF,starexec-unknown,>=24s,yes,3305147.7721,3133493.4177,2639,smtinterpol
Equality,UF,unsat,<=24s,yes,771.00301,311.001099,105,smtinterpol
Equality,UF,unsat,>=24s,yes,25343.192,19893.3929,91,smtinterpol
Equality,UFDT,sat,<=24s,yes,1.0508,0.540128,1,smtinterpol
Equality,UFDT,starexec-unknown,<=24s,yes,45.188842,25.24898,49,smtinterpol
Equality,UFDT,starexec-unknown,>=24s,yes,1714240.9,1678211.087,1405,smtinterpol
Equality,UFDT,unsat,<=24s,yes,402.749304,170.556552,45,smtinterpol
Equality,UFDT,unsat,>=24s,yes,12635.9954,9873.70431,50,smtinterpol
Equality+LinearArith,ALIA,sat,<=24s,yes,0.703997,0.439203,1,smtinterpol
Equality+LinearArith,ALIA,unsat,<=24s,yes,111.51259,40.846561,18,smtinterpol
Equality+LinearArith,AUFDTLIA,sat,<=24s,yes,0.816781,0.503455,1,smtinterpol
Equality+LinearArith,AUFDTLIA,sat,>=24s,yes,1046.3,1000.34,1,smtinterpol
Equality+LinearArith,AUFDTLIA,starexec-unknown,<=24s,yes,226.535479,90.473807,67,smtinterpol
Equality+LinearArith,AUFDTLIA,starexec-unknown,>=24s,yes,47974.8256,47826.32208,45,smtinterpol
Equality+LinearArith,AUFDTLIA,unsat,<=24s,yes,796.7452900000001,266.752722,71,smtinterpol
Equality+LinearArith,AUFDTLIA,unsat,>=24s,yes,208.3768,116.80382,3,smtinterpol
Equality+LinearArith,AUFDTLIRA,starexec-unknown,<=24s,yes,2163.52616,762.495125,390,smtinterpol
Equality+LinearArith,AUFDTLIRA,starexec-unknown,>=24s,yes,496014.7721,483078.77205,531,smtinterpol
Equality+LinearArith,AUFDTLIRA,unsat,<=24s,yes,12603.268055,5125.270786,3065,smtinterpol
Equality+LinearArith,AUFDTLIRA,unsat,>=24s,yes,23292.6034,18757.55681,199,smtinterpol
Equality+LinearArith,AUFLIA,sat,<=24s,yes,55.323802,35.067469,79,smtinterpol
Equality+LinearArith,AUFLIA,starexec-unknown,<=24s,yes,200.171912,80.194436,64,smtinterpol
Equality+LinearArith,AUFLIA,starexec-unknown,>=24s,yes,557801.6245,535385.4248,466,smtinterpol
Equality+LinearArith,AUFLIA,unsat,<=24s,yes,2905.626933,1251.25413,924,smtinterpol
Equality+LinearArith,AUFLIA,unsat,>=24s,yes,19818.6643,17578.31042,105,smtinterpol
Equality+LinearArith,AUFLIRA,starexec-unknown,<=24s,yes,1087.66522,392.116694,121,smtinterpol
Equality+LinearArith,AUFLIRA,starexec-unknown,>=24s,yes,281158.1284,267091.5524,227,smtinterpol
Equality+LinearArith,AUFLIRA,unsat,<=24s,yes,1798.260236,873.745082,1324,smtinterpol
Equality+LinearArith,AUFLIRA,unsat,>=24s,yes,4088.932,3856.5268,11,smtinterpol
Equality+LinearArith,UFDTLIA,starexec-unknown,>=24s,yes,301200.0,301200.0,251,smtinterpol
Equality+LinearArith,UFDTLIA,unsat,<=24s,yes,87.077733,32.018775,20,smtinterpol
Equality+LinearArith,UFDTLIA,unsat,>=24s,yes,1908.0990000000002,1705.0553,6,smtinterpol
Equality+LinearArith,UFDTLIRA,sat,<=24s,yes,446.698396,259.327602,498,smtinterpol
Equality+LinearArith,UFDTLIRA,starexec-unknown,<=24s,yes,844.815041,361.791754,394,smtinterpol
Equality+LinearArith,UFDTLIRA,starexec-unknown,>=24s,yes,159601.6293,153569.45585,135,smtinterpol
Equality+LinearArith,UFDTLIRA,unsat,<=24s,yes,4363.849985,1891.096771,2043,smtinterpol
Equality+LinearArith,UFDTLIRA,unsat,>=24s,yes,9390.050000000001,7879.41212,59,smtinterpol
Equality+LinearArith,UFIDL,sat,<=24s,yes,0.812567,0.491124,1,smtinterpol
Equality+LinearArith,UFIDL,starexec-unknown,<=24s,yes,13.157831999999999,5.473442,5,smtinterpol
Equality+LinearArith,UFIDL,starexec-unknown,>=24s,yes,8400.0,8400.0,7,smtinterpol
Equality+LinearArith,UFIDL,unsat,<=24s,yes,4.5303,1.6516,1,smtinterpol
Equality+LinearArith,UFIDL,unsat,>=24s,yes,423.7668,299.7097,6,smtinterpol
Equality+LinearArith,UFLIA,sat,<=24s,yes,2.154821,1.134865,2,smtinterpol
Equality+LinearArith,UFLIA,starexec-unknown,<=24s,yes,189.959609,73.967258,69,smtinterpol
Equality+LinearArith,UFLIA,starexec-unknown,>=24s,yes,2891273.43,2823821.808,2362,smtinterpol
Equality+LinearArith,UFLIA,unsat,<=24s,yes,1865.595102,701.282801,299,smtinterpol
Equality+LinearArith,UFLIA,unsat,>=24s,yes,34508.908,29388.41609,116,smtinterpol
Equality+LinearArith,UFLRA,starexec-unknown,<=24s,yes,0.625359,0.414316,1,smtinterpol
Equality+LinearArith,UFLRA,starexec-unknown,>=24s,yes,4800.0,4800.0,4,smtinterpol
Equality+LinearArith,UFLRA,unsat,<=24s,yes,1.3185220000000002,0.846528,2,smtinterpol
QF_Datatypes,QF_DT,starexec-unknown,>=24s,yes,224400.0,224400.0,187,smtinterpol
QF_Datatypes,QF_DT,unsat,<=24s,yes,18.6879,17.6904,1,smtinterpol
QF_Datatypes,QF_DT,unsat,>=24s,yes,12381.818,9174.11,13,smtinterpol
QF_Datatypes,QF_UFDT,starexec-unknown,>=24s,yes,224400.0,224400.0,187,smtinterpol
QF_Datatypes,QF_UFDT,unsat,>=24s,yes,12633.585,9283.716,13,smtinterpol
QF_Equality,QF_AX,sat,<=24s,yes,160.819906,76.056056,131,smtinterpol
QF_Equality,QF_AX,unsat,<=24s,yes,733.073643,279.360341,167,smtinterpol
QF_Equality,QF_AX,unsat,>=24s,yes,51.8361,19.96785,2,smtinterpol
QF_Equality,QF_UF,sat,<=24s,yes,4018.327172,1622.277529,1426,smtinterpol
QF_Equality,QF_UF,sat,>=24s,yes,174.53209999999999,98.9752,3,smtinterpol
QF_Equality,QF_UF,starexec-unknown,>=24s,yes,84000.0,84000.0,70,smtinterpol
QF_Equality,QF_UF,unsat,<=24s,yes,12855.497781,5112.194091,1748,smtinterpol
QF_Equality,QF_UF,unsat,>=24s,yes,42379.2733,22487.66087,246,smtinterpol
QF_Equality+LinearArith,QF_ALIA,sat,<=24s,yes,424.17332,161.946361,53,smtinterpol
QF_Equality+LinearArith,QF_ALIA,sat,>=24s,yes,29.9189,5.6941,1,smtinterpol
QF_Equality+LinearArith,QF_ALIA,unsat,<=24s,yes,143.589319,61.684432,54,smtinterpol
QF_Equality+LinearArith,QF_ALIA,unsat,>=24s,yes,649.6804999999999,458.3632,8,smtinterpol
QF_Equality+LinearArith,QF_AUFLIA,sat,<=24s,yes,284.479425,168.947133,262,smtinterpol
QF_Equality+LinearArith,QF_AUFLIA,unsat,<=24s,yes,907.354486,381.734262,277,smtinterpol
QF_Equality+LinearArith,QF_UFDTLIRA,sat,<=24s,yes,3.228939,2.056555,5,smtinterpol
QF_Equality+LinearArith,QF_UFDTLIRA,unsat,<=24s,yes,2.798711,1.761233,4,smtinterpol
QF_Equality+LinearArith,QF_UFIDL,sat,<=24s,yes,415.06575,160.747118,49,smtinterpol
QF_Equality+LinearArith,QF_UFIDL,sat,>=24s,yes,5161.8233,4664.0740000000005,34,smtinterpol
QF_Equality+LinearArith,QF_UFIDL,starexec-unknown,>=24s,yes,69600.0,69600.0,58,smtinterpol
QF_Equality+LinearArith,QF_UFIDL,unsat,<=24s,yes,882.05657,313.705201,87,smtinterpol
QF_Equality+LinearArith,QF_UFIDL,unsat,>=24s,yes,18828.6751,11515.02721,72,smtinterpol
QF_Equality+LinearArith,QF_UFLIA,sat,<=24s,yes,674.91452,255.902142,225,smtinterpol
QF_Equality+LinearArith,QF_UFLIA,sat,>=24s,yes,727.9664,484.35479,13,smtinterpol
QF_Equality+LinearArith,QF_UFLIA,unsat,<=24s,yes,200.788903,75.05239,56,smtinterpol
QF_Equality+LinearArith,QF_UFLIA,unsat,>=24s,yes,778.0995,610.9001,6,smtinterpol
QF_Equality+LinearArith,QF_UFLRA,sat,<=24s,yes,1082.94606,395.163836,311,smtinterpol
QF_Equality+LinearArith,QF_UFLRA,sat,>=24s,yes,2624.7365999999997,1941.8056000000001,6,smtinterpol
QF_Equality+LinearArith,QF_UFLRA,starexec-unknown,>=24s,yes,6000.0,6000.0,5,smtinterpol
QF_Equality+LinearArith,QF_UFLRA,unsat,<=24s,yes,1097.94765,380.134537,216,smtinterpol
QF_Equality+LinearArith,QF_UFLRA,unsat,>=24s,yes,106.2283,53.27900000000001,3,smtinterpol
QF_Equality+NonLinearArith,QF_ANIA,sat,<=24s,yes,276.873143,106.12725,71,smtinterpol
QF_Equality+NonLinearArith,QF_ANIA,sat,>=24s,yes,421.402,367.786,2,smtinterpol
QF_Equality+NonLinearArith,QF_ANIA,starexec-unknown,<=24s,yes,8.153690000000001,3.277663,4,smtinterpol
QF_Equality+NonLinearArith,QF_ANIA,starexec-unknown,>=24s,yes,12000.0,12000.0,10,smtinterpol
